8332,46184466985.45661,1.4215423727350172,0.8361479908521904,8,1,
8332,46184466985.45661,1.2018149066610377,1.2574311721091114,8,1,
8332,46184466985.45661,1.2930423837652536,1.1449828840058696,8,1,
8334,1400.086652888674,0.8102577834915685,1.1914419992805438,8,1,
8329,390.0690598229853,0.6934114218751478,1.4512812637188846,8,1,
8330,390.0254993588169,0.6483198338478644,1.1861887629126924,8,1,
8333,390.01256767823105,0.9446232533745982,1.515152645152851,8,1,
8331,390.037658779312,0.4932260043626433,1.1891086355403535,8,1,
8334,46184466985.45661,1.3621537767572738,0.992322580237067,8,1,
8331,10105.02942314441,0.8737070508624661,1.1324354650782147,8,1,
8331,46184466985.45661,1.0641744157794348,1.168272763407106,8,1,
8331,46184466985.45661,1.3963450988560475,0.8357485061132196,8,1,
8332,390.0151020217667,0.9814612166728546,1.1222720237686254,8,1,
8332,46184466985.45661,1.4630890216467956,1.3364145035232684,8,1,
8329,390.02245872550117,0.6636236219288303,1.1766490215227519,8,1,
8330,390.0199250889577,0.9245405625245183,1.0145405257385758,8,1,
8333,390.0415639190183,0.851411540117191,1.0984357958557822,8,1,
8334,390.042193556305,0.4950147019123262,1.2764749419258936,8,1,
8333,46184466985.45661,1.0483981627472372,0.9109818283900956,8,1,
8334,46184466985.45661,1.2409885326254482,0.9352864051396768,8,1,
8333,46184466985.45661,1.4463745804795587,1.4896180135006718,8,1,
8334,46184466985.45661,1.1897896435061193,1.1433574821473165,8,1,
8331,390.01927868142093,0.9372504369968004,0.747974470421499,8,1,
8333,46184466985.45661,1.3068403845125167,1.5932741416070955,8,1,
8331,12281.90491108031,0.5794964482534994,1.1753837156422713,8,1,
8334,46184466985.45661,1.1645656988988242,1.6499567069430772,8,1,
8334,46184466985.45661,1.07388243001188,1.185475225571908,8,1,
8332,1430.0814461281714,0.6783284273107145,1.3621740900552124,8,1,
8332,10104.061735673486,0.9938948041609343,1.1126970375530236,8,1,
8332,46184466985.45661,1.4504709898548782,1.4013684790654348,8,1,
8329,390.05501737854223,0.7191659558040221,0.8271353342006657,8,1,
8330,390.02699792003835,0.6445097578385748,0.7724502371303419,8,1,
8330,14142.241216096461,0.8612959582324298,1.5758700371717675,8,1,
8329,46184466985.45661,1.1383113581040591,1.203120018813293,8,1,
8329,46184466985.45661,1.2838993840519235,1.6887136608017403,8,1,
8329,46184466985.45661,1.1977673887560094,1.1250128384615294,8,1,
8331,1439.7544257760471,0.5750776539662321,1.150650774010915,8,1,
8333,390.06879314900226,0.7019333187021932,1.3642216756327383,8,1,
8334,523.2800538330827,0.9262181248467385,1.0800147350361895,8,1,
8331,46184466985.45661,1.283814606983594,0.9659780566804614,8,1,
8334,46184466985.45661,1.320831136292545,1.4208544797607892,8,1,
8331,46184466985.45661,1.0388565461156523,0.7912733364120909,8,1,
8331,11725.058261695238,0.8607255741206945,0.7838595257857338,8,1,
8332,1300.745438256409,0.7366331197557439,1.1403861108021922,8,1,
8331,46184466985.45661,1.1695218973483177,1.0931832305843643,8,1,
8330,390.10212287491794,0.5490379829370716,0.9715769172812183,8,1,
8330,46184466985.45661,1.3775113687013096,1.08355179385407,8,1,
8329,390.0278182213019,0.6585078332935587,1.4232243281618047,8,1,
8329,46184466985.45661,1.0475090893351866,1.5401061434300032,8,1,
8333,390.01366635764515,0.9902303082574786,0.9473767908846159,8,1,
8329,46184466985.45661,1.1633836752273594,0.9122933161099803,8,1,
8334,393.99852382021925,0.9705217443693893,0.8147835237341876,8,1,
8332,390.02254503740954,0.6463368082828226,1.0859832294363465,8,1,
8331,390.063962550443,0.5736040729508276,1.1724112564620772,8,1,
8332,46184466985.45661,1.0003471756707198,1.1501705847121824,8,1,
8331,46184466985.45661,1.402025197309663,0.9105848575517483,8,1,
8331,46184466985.45661,1.3169844957632226,1.666774436056793,8,1,
8330,390.0256301084708,0.7389812235352017,1.4018979513950751,8,1,
8333,390.0023499383837,0.6050530652694395,1.5233710700416068,8,1,
8329,567.2025006063524,0.9254359218329045,0.9965787288817208,8,1,
8333,46184466985.45661,1.377466670966045,1.532328826486308,8,1,
8329,809039463.866461,0.9981682601647424,1.5238234061920495,8,1,
8334,589.1885795472051,0.869645099575088,0.9468287455988318,8,1,
8329,10521.341135957144,0.759361351133691,1.1781614636756128,8,1,
8334,46184466985.45661,1.3472338461675033,1.287597918297514,8,1,
8329,46184466985.45661,1.2785684866527427,0.9562358407126472,8,1,
8332,569.9327608732926,0.9755051121101307,1.0076365294441927,8,1,
8334,46184466985.45661,1.4650328550572975,0.8333594129580333,8,1,
8329,46184466985.45661,1.2346680985996794,1.5828605006948897,8,1,
8334,46184466985.45661,1.3097313543949682,0.7141155178643722,8,1,
8331,1373.7427643652459,0.7400223728369787,1.1466294866074414,8,1,
8334,46184466985.45661,1.2304415894112268,0.8918010535291802,8,1,
8334,46184466985.45661,1.2460032138126098,1.5597392692766454,8,1,
8330,540.5881191845006,0.8668733048922497,1.620258680491868,8,1,
8333,390.0278409033841,0.7532106209608348,1.3408674188179845,8,1,
8332,529.6100413581837,0.7813521462672854,1.4866241962658262,8,1,
8329,753.946868665798,0.7119569854688383,1.554803997622776,8,1,
8329,46184466985.45661,1.1537481425074507,1.182762565689794,8,1,
8331,390.05194061308913,0.7832742437976303,1.6023561759861606,8,1,
8331,23533863532.770344,1.0013905960573677,1.6908275310180505,8,1,
8329,46184466985.45661,1.469122862874883,1.1092972226163245,8,1,
8334,390.0283179611243,0.6576913712893574,1.0160227919134583,8,1,
8331,46184466985.45661,1.3224275974475006,1.4145768241588352,8,1,
8329,46184466985.45661,1.4404423940739286,1.048555517273984,8,1,
8334,46184466985.45661,1.4097488154192468,1.082055030546769,8,1,
8329,46184466985.45661,1.2033414359966907,0.8729845730808776,8,1,
8334,46184466985.45661,1.3940300550864548,1.5050141906707672,8,1,
8330,390.0327408570867,0.8878859040633373,1.5417250653600605,8,1,
8330,46184466985.45661,1.2331269862624208,0.8831727385522504,8,1,
8330,7425839368.33971,0.9974994417601544,1.6656040157202816,8,1,
8333,390.0086256663398,0.6306963411341373,1.069833516775157,8,1,
8332,653.9029137238455,0.6803901791559864,1.1053972585891758,8,1,
8329,394.0150134789906,0.7783567640337168,1.0333704256946543,8,1,
8334,836.8066413794954,0.7051745462785429,0.7463112508613412,8,1,
8331,390.04212250434176,0.5066057278183895,0.7256284518341535,8,1,
8329,46184466985.45661,1.058241704652068,0.7850433415791654,8,1,
8329,46184466985.45661,1.119224483983165,0.771889282462746,8,1,
8329,14418.200429920837,0.5805689127532239,0.7263997675600167,8,1,
8333,390.05039681715044,0.7182322869777515,1.4426798876537779,8,1,
8333,46184466985.45661,1.4210196093986274,1.515295098572587,8,1,
8333,46184466985.45661,1.4457369554899195,1.4263583907879442,8,1,
8332,390.0162675792559,0.8254880718634159,0.9425273148795311,8,1,
8333,46184466985.45661,1.0932565257607987,0.9861343934282799,8,1,
8333,46184466985.45661,1.1584090126830726,0.8371293869353772,8,1,
8330,390.01066018331346,0.978798921103406,1.0817828060031838,8,1,
8330,46184466985.45661,1.319395963364224,1.607585614639266,8,1,
8334,952.2597142633886,0.6961924294437674,1.4564118326049262,8,1,
8330,10554.412076407927,0.7588868300226737,0.9302752417486139,8,1,
8330,13033.379350860947,0.8914941192293029,1.228145096108281,8,1,
8329,390.0425316592676,0.5047502729887637,1.3890371161151238,8,1,
8329,46184466985.45661,1.3666264794813339,1.572121588972153,8,1,
8331,390.06264950250824,0.9169123322328029,0.8240911549469244,8,1,
8332,390.05024214277785,0.6086094693344031,1.1722428705683832,8,1,
8332,11801.252718657892,0.8841783062584248,1.0718448299373535,8,1,
8333,390.0555278898015,0.726771098811055,0.8502757849755347,8,1,
8333,46184466985.45661,1.1516778929382538,1.0852758607695685,8,1,
8333,46184466985.45661,1.3649317336163023,1.0442752081201085,8,1,
8334,390.016950079017,0.9504397974722669,1.0997937068070236,8,1,
8330,526.9169698107899,0.9263353265809898,0.8322951450841493,8,1,
8331,393.9986848217008,0.9437662762154364,1.1372396399662004,8,1,
8329,5822.297902016986,0.9604668820385092,1.6421292629771291,8,1,
8329,46184466985.45661,1.4219396640510493,1.3975587166432892,8,1,
8332,535.8334475290662,0.9259463047178506,1.3018478988911273,8,1,
8332,46184466985.45661,1.1201631414641824,0.8542262555924924,8,1,
8332,46184466985.45661,1.364544042075998,1.501225333773395,8,1,
8334,390.06757394630836,0.701913738042733,1.4082673702678643,8,1,
8333,390.0237153344806,0.8580768061555989,1.5518028270122275,8,1,
8332,46184466985.45661,1.4096594642451203,0.9425320750402255,8,1,
8334,46184466985.45661,1.1316600732181692,1.482222091458369,8,1,
8333,46184466985.45661,1.0756564402736633,0.8154558686186547,8,1,
8332,46184466985.45661,1.3392850150172975,1.1105429881406998,8,1,
8332,46184466985.45661,1.4485508944982417,1.5570377048892607,8,1,
8332,46184466985.45661,1.2144233473881143,1.185764979573289,8,1,
8332,46184466985.45661,1.1541899107160873,1.5580514936225034,8,1,
8332,46184466985.45661,1.443681128612074,1.4429928539468242,8,1,
8332,46184466985.45661,1.2436273548081562,1.0622361343687479,8,1,
8331,390.0408969442275,0.5006758231644898,1.1985452603547078,8,1,
8331,46184466985.45661,1.2300101188889843,0.7973731834174784,8,1,
8331,46184466985.45661,1.467527748969698,1.0149257898299369,8,1,
8330,7440.024488239833,0.8391323066394427,1.615587161732152,8,1,
8329,390.01446928665763,0.9931041879698675,1.111310282491642,8,1,
8329,46184466985.45661,1.1956924193488545,1.5448371955563025,8,1,
8334,1530.1307190081814,0.707555064385844,0.8466355368375332,8,1,
8333,756.0764792066102,0.7342004305267119,1.464824796840222,8,1,
8333,46184466985.45661,1.189026397771599,0.9492076547345553,8,1,
8333,46184466985.45661,1.3861139194211192,1.515995652378996,8,1,
8333,46184466985.45661,1.1822220133812196,1.0144350806274893,8,1,
8333,46184466985.45661,1.2964382816868856,0.867930285591695,8,1,
8333,46184466985.45661,1.4353323595651062,0.9842805479610025,8,1,
8332,390.0405135180851,0.9024118488133208,1.421614052776288,8,1,
8332,46184466985.45661,1.1618928107388056,1.552720044611342,8,1,
8332,46184466985.45661,1.3978107978356429,0.8879966131620038,8,1,
8331,390.0275332887081,0.6464611485651185,0.968547344022053,8,1,
8330,390.0556139565937,0.69469236375234,0.9391651797133391,8,1,
8330,46184466985.45661,1.1294059044382445,1.4156778765797584,8,1,
8329,573.2825878223246,0.6793617900785464,0.7632777126385334,8,1,
8329,46184466985.45661,1.1119641783795209,1.272188574394353,8,1,
8334,390.04225253375233,0.5548926960560239,0.6934867782173633,8,1,
8334,46184466985.45661,1.1900352731238257,0.8190917275936791,8,1,
8333,591.5530426416512,0.9182754085503512,0.8965136834583795,8,1,
8333,10003.558010867118,0.6194056430324297,0.9550321037152955,8,1,
8332,390.02775100578253,0.8029394498609266,1.232495883997585,8,1,
8332,46184466985.45661,1.0527362142664378,1.6687408882939294,8,1,
8331,394.02203875184176,0.6235838179396834,1.3399909289769067,8,1,
8332,10287.122461359459,0.6920473423930338,1.2303900662130136,8,1,
8332,46184466985.45661,1.475429932788324,1.448590592298391,8,1,
8332,46184466985.45661,1.228706478485164,1.3144804603437898,8,1,
8329,390.05351302900374,0.49990159528052713,0.9984615651906104,8,1,
8329,46184466985.45661,1.320469832920867,1.2532394060682495,8,1,
8329,10111.26784524205,0.7244574888435212,0.8887391902445755,8,1,
8334,390.03862799004787,0.7881781276295003,0.8897360040908326,8,1,
8334,46184466985.45661,1.3801838244595086,0.8743112899847532,8,1,
8330,464.85478038464834,0.6303438378242365,1.5724569034591687,8,1,
8333,390.05445778433915,0.5141171382648849,0.7064804916384628,8,1,
8330,46184466985.45661,1.0378069734561333,0.6988165788520003,8,1,
8330,46184466985.45661,1.410180034369818,0.8855905940003358,8,1,
8330,46184466985.45661,1.073092728768177,1.1901460316338333,8,1,
8331,1184.2010862548145,0.5344238068492856,1.507357710606153,8,1,
8330,10949.586191871214,0.6939325125360994,1.6000236190500905,8,1,
8331,46184466985.45661,1.3664614259049228,1.545722954593236,8,1,
8331,46184466985.45661,1.2378649485105897,1.030267357079977,8,1,
8332,390.03950554051806,0.4936518838395201,1.3501871349609327,8,1,
8331,46184466985.45661,1.4200940794273078,1.025286999557566,8,1,
8332,46184466985.45661,1.4535333236627617,1.0839611119412054,8,1,
8332,46184466985.45661,1.0280441501474586,1.1098067706995058,8,1,
8332,46184466985.45661,1.4656516130199924,1.0026643437588867,8,1,
8329,390.04258936127843,0.7908920621560545,0.873009303809036,8,1,
8334,390.0840032588818,0.6747317043217754,1.177482245987039,8,1,
8334,46184466985.45661,1.0163637573233015,1.6515849036945074,8,1,
8334,46184466985.45661,1.0485886074646946,0.8307572166034439,8,1,
8334,46184466985.45661,1.444299595589128,1.5201665312002102,8,1,
8334,46184466985.45661,1.405461394656137,1.512634222603195,8,1,
8334,46184466985.45661,1.3394944482987536,1.1977847777874429,8,1,
8333,390.04054566554555,0.5069402717858675,0.7626005832097527,8,1,
8333,46184466985.45661,1.1770320676179464,0.7081534428674587,8,1,
8330,390.0227571174013,0.7769381211498666,0.7457227421874504,8,1,
8330,46184466985.45661,1.0713856048384298,1.263808520875214,8,1,
8331,393.99521379708443,0.9909565672131964,0.9415960238477297,8,1,
8331,46184466985.45661,1.1753957364839787,0.6960406040914968,8,1,
8332,390.047500084132,0.619294117350198,1.428012235514185,8,1,
