21535,0,390.00000000619775,0.5247585619010848,1.1894109798055335,8,1,
21540,5,390.00000000610135,0.5247585618960907,1.189410979797791,8,1,
21536,1,390.00000000607935,0.5247585618987303,1.189410979798956,8,1,
21544,9,390.0000000061053,0.5247585618984945,1.1894109798052692,8,1,
21537,2,390.00000000595224,0.5247585618932932,1.1894109798083727,8,1,
21543,8,390.0000000060604,0.5247585618907471,1.1894109797886925,8,1,
21538,3,390.00000000607275,0.5247585619005278,1.189410979804639,8,1,
21542,7,390.000000006059,0.5247585618904504,1.1894109797912218,8,1,
21539,4,390.0000000061128,0.5247585618980437,1.1894109798030297,8,1,
21541,6,390.00000000597754,0.5247585618920446,1.1894109798074168,8,1,
21535,10,390.00000000605604,0.5247585618852558,1.1894109797967265,8,1,
21540,11,390.0000000059812,0.5247585618947713,1.1894109797965435,8,1,
21535,20,390.0000000060108,0.5247585618832704,1.1894109797938541,8,1,
21540,21,390.00000000588625,0.524758561884124,1.1894109798080572,8,1,
21536,12,390.00000000598357,0.5247585618945486,1.1894109797903656,8,1,
21544,13,390.0000000060756,0.5247585618893942,1.1894109798068684,8,1,
21537,14,390.0000000059198,0.5247585618957095,1.1894109797989634,8,1,
21543,15,390.0000000060453,0.5247585618905817,1.1894109797989678,8,1,
21538,16,390.0000000060129,0.5247585618878278,1.1894109798055297,8,1,
21542,17,390.0000000059989,0.5247585618884489,1.1894109798041679,8,1,
21539,18,390.00000000600306,0.5247585618919104,1.1894109797930987,8,1,
21541,19,390.0000000060141,0.5247585618812628,1.1894109798063919,8,1,
21535,22,390.000000005982,0.5247585618929312,1.1894109798056702,8,1,
21540,23,390.00000000593514,0.5247585618888051,1.1894109798024584,8,1,
21535,32,390.00000000611107,0.5247585619001129,1.1894109797897896,8,1,
21540,33,390.0000000061053,0.5247585618985023,1.1894109798059316,8,1,
21536,24,390.0000000060756,0.5247585618895769,1.1894109798017551,8,1,
21544,25,390.00000000603893,0.5247585618865496,1.1894109798075567,8,1,
21537,26,390.0000000061112,0.5247585618997841,1.1894109797903647,8,1,
21543,27,390.00000000595173,0.5247585618835304,1.189410979804921,8,1,
21538,28,390.00000000607776,0.5247585618827773,1.189410979798155,8,1,
21542,29,390.00000000597265,0.5247585618879376,1.1894109797908599,8,1,
21539,30,390.00000000605735,0.5247585618918175,1.1894109798019694,8,1,
21541,31,390.00000000591825,0.5247585618955571,1.1894109797904893,8,1,
21535,34,390.00000000585254,0.5247585618949524,1.189410979805359,8,1,
